,Instance,Optimal Value,Implementation 1,Minimum Solution Cost 1,Average Solution Cost 1,Std Solution Cost 1,Average Runtime 1,Implementation 2,Minimum Solution Cost 2,Average Solution Cost 2,Std Solution Cost 2,Average Runtime 2,P-value
4200,P-n22-k8,603,"2-opt, or-opt-2, double-bridge",606.6893181,669.5516131,31.53193052,2.208333333,"2-opt, shift-1, double-bridge",588.7935243,617.079104,21.66947159,2.675333333,7.69E-06
4201,P-n23-k8,554,"2-opt, or-opt-2, double-bridge",545.0961425,591.0057905,22.8372927,2.291666667,"2-opt, shift-1, double-bridge",533.6642775,557.0736662,17.88956385,2.736,1.64E-05
4202,P-n40-k5.vrp,458,"2-opt, or-opt-2, double-bridge",507.1003132,557.0230458,24.79046166,2.125333333,"2-opt, shift-1, double-bridge",481.541964,527.9026786,22.55201139,2.652666667,0.000174228
4203,P-n45-k5,510,"2-opt, or-opt-2, double-bridge",562.1416725,636.9291797,34.5624392,2.156666667,"2-opt, shift-1, double-bridge",571.6804175,617.9064081,28.55606599,2.713666667,0.042766688
4204,P-n50-k10,696,"2-opt, or-opt-2, double-bridge",770.6494921,823.7703353,30.15239957,2.936666667,"2-opt, shift-1, double-bridge",761.7717213,814.5675744,43.32673339,3.669666667,0.221021575
4205, P-n50-k7,554,"2-opt, or-opt-2, double-bridge",643.9220185,683.26879,32.42112946,2.448666667,"2-opt, shift-1, double-bridge",593.6443874,652.428115,30.75338032,3.085666667,0.002957462
4206,P-n50-k8,649,"2-opt, or-opt-2, double-bridge",689.4070734,738.2410399,27.73290856,2.711666667,"2-opt, shift-1, double-bridge",679.6233779,709.985537,16.58427431,3.348333333,2.16E-05
4207,P-n51-k10,745,"2-opt, or-opt-2, double-bridge",834.8661428,871.0027075,26.22554806,3.007333333,"2-opt, shift-1, double-bridge",809.3743252,842.48345,19.6466524,3.710666667,0.000189097
4208,P-n55-k10,669,"2-opt, or-opt-2, double-bridge",744.7005476,815.1776424,29.52372075,2.917333333,"2-opt, shift-1, double-bridge",733.8333883,790.010365,30.14373584,3.664333333,0.011079229
4209,P-n55-k15,856,"2-opt, or-opt-2, double-bridge",1036.956637,1084.083193,25.8157453,3.94,"2-opt, shift-1, double-bridge",1009.113229,1068.739017,31.69459717,4.624,0.093675597
4210,P-n55-k7,524,"2-opt, or-opt-2, double-bridge",639.9383297,700.8143138,38.21979009,2.544,"2-opt, shift-1, double-bridge",610.1865449,663.0838213,26.94417067,3.214,0.000160464
4211,P-n55-k8,576,"2-opt, or-opt-2, double-bridge",677.1050492,730.7013924,37.7238534,2.510666667,"2-opt, shift-1, double-bridge",647.2552254,684.6092429,17.96980583,3.525,0.000105695
4212,P-n60-k10,706,"2-opt, or-opt-2, double-bridge",831.753457,910.0141441,43.47156055,3.006666667,"2-opt, shift-1, double-bridge",823.0058405,881.4518448,34.81305227,3.819,0.017518394
4213,P-n60-k15,905,"2-opt, or-opt-2, double-bridge",1081.342303,1128.451129,34.57146791,3.741333333,"2-opt, shift-1, double-bridge",1053.248975,1097.079806,28.58080689,4.721666667,0.001382036
4214,P-n65-k10,792,"2-opt, or-opt-2, double-bridge",910.0333694,980.0050367,46.62322182,3.008666667,"2-opt, shift-1, double-bridge",883.0871573,943.6246139,29.21266833,3.834333333,0.006035006
4215,P-n70-k10,834,"2-opt, or-opt-2, double-bridge",942.3256291,1015.339621,43.040295,3.114,"2-opt, shift-1, double-bridge",928.5194666,983.5633252,29.23283702,4.088333333,0.002765274
4216,P-n76-k4,589,"2-opt, or-opt-2, double-bridge",772.9464119,869.8373778,50.9085354,2.407666667,"2-opt, shift-1, double-bridge",767.0273969,930.1300389,83.16813572,3.147,0.003161765
4217,P-n76-k5,631,"2-opt, or-opt-2, double-bridge",776.3062716,890.502331,70.26653718,2.517666667,"2-opt, shift-1, double-bridge",772.3817837,964.4041173,135.4618757,3.334666667,0.01245256
4218,A-n32-k5,784,"2-opt, or-opt-2, double-bridge",816.7300685,926.9199365,84.06728689,1.956,"2-opt, or-opt-3, double-bridge",818.3323751,920.9924618,46.70231173,1.776333333,0.673279807
4219,A-n33-k5,661,"2-opt, or-opt-2, double-bridge",693.5205479,798.0932935,43.37874544,1.967,"2-opt, or-opt-3, double-bridge",741.1022065,784.6567864,32.80286753,1.814,0.184621877
4220,A-n33-k6,742,"2-opt, or-opt-2, double-bridge",777.7733547,861.6707034,47.57873749,2.115,"2-opt, or-opt-3, double-bridge",769.3456448,872.8057617,58.18388686,1.936666667,0.614314564
4221,A-n34-k5,778,"2-opt, or-opt-2, double-bridge",843.6288664,925.3009412,56.04813924,1.955666667,"2-opt, or-opt-3, double-bridge",814.3762932,904.2731809,47.80346728,1.817,0.19861021
4222,A-n36-k5,799,"2-opt, or-opt-2, double-bridge",873.1837766,945.7737104,41.66042462,2.011666667,"2-opt, or-opt-3, double-bridge",881.6568513,956.5438587,43.75586908,1.832,0.404834722
4223,A-n37-k5,669,"2-opt, or-opt-2, double-bridge",735.6698895,804.3485614,55.31559569,2.044666667,"2-opt, or-opt-3, double-bridge",753.3370941,818.1107756,38.23156233,1.857333333,0.068713631
4224,A-n37-k6,949,"2-opt, or-opt-2, double-bridge",1052.925605,1117.336543,52.82971731,2.224333333,"2-opt, or-opt-3, double-bridge",1018.870022,1122.983571,69.44757953,2.037333333,0.845080424
4225,A-n38-k5,730,"2-opt, or-opt-2, double-bridge",796.0947843,910.2227744,76.21210145,2.097666667,"2-opt, or-opt-3, double-bridge",799.5562034,909.2800111,75.01034709,2.209,0.893644387
4226,A-n39-k5,822,"2-opt, or-opt-2, double-bridge",905.1255769,1011.180308,58.95106419,2.086333333,"2-opt, or-opt-3, double-bridge",943.2594233,1050.362561,68.41895871,1.867,0.062682812
4227,A-n39-k6,831,"2-opt, or-opt-2, double-bridge",893.6616669,998.203178,55.74048403,2.186,"2-opt, or-opt-3, double-bridge",902.3072346,989.4167282,52.45990241,1.95,0.440521591
4228,A-n44-k6,937,"2-opt, or-opt-2, double-bridge",1063.17105,1163.215642,62.6349271,2.259,"2-opt, or-opt-3, double-bridge",1063.230591,1159.048713,49.99290035,2.003,0.845080424
4229,A-n45-k6,944,"2-opt, or-opt-2, double-bridge",1055.638124,1168.761828,80.39606141,2.372666667,"2-opt, or-opt-3, double-bridge",1056.571709,1156.770876,61.77208937,2.092666667,0.86121252
4230,A-n45-k7,1146,"2-opt, or-opt-2, double-bridge",1286.744279,1346.711775,31.99145533,2.333666667,"2-opt, or-opt-3, double-bridge",1276.748453,1357.420317,50.45421926,2.037,0.382034163
4231,A-n46-k7,914,"2-opt, or-opt-2, double-bridge",1028.974209,1111.719535,51.14956758,2.392,"2-opt, or-opt-3, double-bridge",1019.042143,1120.795754,48.1693949,2.066666667,0.416533807
4232,A-n48-k7,1073,"2-opt, or-opt-2, double-bridge",1203.310729,1291.559008,46.58115473,2.379333333,"2-opt, or-opt-3, double-bridge",1212.43309,1313.614038,58.79229333,2.088666667,0.205888223
4233,A-n53-k7,1010,"2-opt, or-opt-2, double-bridge",1173.825191,1291.677423,76.03405997,2.504666667,"2-opt, or-opt-3, double-bridge",1186.972096,1315.299071,79.77225608,2.191666667,0.19861021
4234,A-n54-k7,1167,"2-opt, or-opt-2, double-bridge",1343.313332,1427.418192,63.43911495,2.562333333,"2-opt, or-opt-3, double-bridge",1356.684204,1483.519912,66.53695657,2.239333333,0.000615641
4235,A-n55-k9,1073,"2-opt, or-opt-2, double-bridge",1248.012393,1335.318379,59.55016026,2.814666667,"2-opt, or-opt-3, double-bridge",1206.506164,1361.240998,72.76870773,2.437,0.130591635
4236,A-n60-k9,1408,"2-opt, or-opt-2, double-bridge",1544.801347,1683.162407,76.35909285,2.813,"2-opt, or-opt-3, double-bridge",1536.734416,1660.197046,66.76544312,2.473666667,0.318490603
4237,A-n61-k9,1035,"2-opt, or-opt-2, double-bridge",1196.211747,1301.421108,63.45394331,2.977,"2-opt, or-opt-3, double-bridge",1217.946656,1318.66832,65.24558989,2.571,0.221021575
4238,A-n62-k8,1290,"2-opt, or-opt-2, double-bridge",1523.258099,1624.699955,79.77214363,2.692333333,"2-opt, or-opt-3, double-bridge",1504.238043,1643.260694,53.58641197,2.369,0.177907383
4239,A-n63-k10,1315,"2-opt, or-opt-2, double-bridge",1491.737676,1624.765146,61.78107395,3.037333333,"2-opt, or-opt-3, double-bridge",1528.14103,1632.031616,64.48039752,2.652666667,0.544006208
4240,A-n63-k9,1634,"2-opt, or-opt-2, double-bridge",1868.891569,1974.875952,66.25447148,2.947666667,"2-opt, or-opt-3, double-bridge",1880.850805,1977.901383,74.70839898,2.564666667,0.7035637
4241,A-n64-k9,1402,"2-opt, or-opt-2, double-bridge",1590.6782,1705.446602,61.71298877,2.972333333,"2-opt, or-opt-3, double-bridge",1638.80469,1758.649124,69.01192148,2.524333333,0.010444401
4242,A-n65-k9,1177,"2-opt, or-opt-2, double-bridge",1364.826415,1492.098472,81.69801207,2.988666667,"2-opt, or-opt-3, double-bridge",1399.774685,1510.982687,55.94505343,2.609666667,0.110925665
4243,A-n69-k9,1168,"2-opt, or-opt-2, double-bridge",1368.522227,1493.453984,69.16802386,2.961,"2-opt, or-opt-3, double-bridge",1378.592833,1511.136837,68.37157507,2.585,0.171376389
4244,A-n80-k10,1764,"2-opt, or-opt-2, double-bridge",2066.333991,2221.068825,83.69186888,3.229333333,"2-opt, or-opt-3, double-bridge",2123.860728,2231.767082,76.10095241,2.779333333,0.658330524
4245,B-n31-k5,672,"2-opt, or-opt-2, double-bridge",689.0981946,711.2836262,22.43303361,1.981333333,"2-opt, or-opt-3, double-bridge",688.6594421,727.3272566,42.67230492,1.708666667,0.049498046
4246,B-n34-k5,788,"2-opt, or-opt-2, double-bridge",807.9953625,897.0126785,52.51795815,1.999666667,"2-opt, or-opt-3, double-bridge",826.4139336,925.1625496,69.20171974,1.743,0.089717838
4247,B-n35-k5,955,"2-opt, or-opt-2, double-bridge",1003.305145,1063.863123,50.58606994,2.006333333,"2-opt, or-opt-3, double-bridge",975.9055493,1082.783282,56.12416093,1.735666667,0.236936187
4248,B-n38-k6,805,"2-opt, or-opt-2, double-bridge",827.0696741,881.8617807,43.79875639,2.164333333,"2-opt, or-opt-3, double-bridge",821.50802,888.4351182,42.16471456,1.892666667,0.308614851
4249,B-n39-k5,549,"2-opt, or-opt-2, double-bridge",592.4462755,659.7922413,45.67595379,2.072666667,"2-opt, or-opt-3, double-bridge",575.8774283,648.5654329,49.5906814,1.796333333,0.360038829
4250,B-n41-k6,829,"2-opt, or-opt-2, double-bridge",894.3057642,1045.564635,65.74308308,2.238333333,"2-opt, or-opt-3, double-bridge",875.7085828,1014.237364,71.40223615,1.929666667,0.018518975
4251,B-n43-k6,742,"2-opt, or-opt-2, double-bridge",791.0174517,869.1207586,44.22459821,2.226666667,"2-opt, or-opt-3, double-bridge",783.016209,859.3174852,31.89751561,1.941333333,0.236936187
4252,B-n44-k7,909,"2-opt, or-opt-2, double-bridge",991.5724624,1095.343792,47.01223734,2.374,"2-opt, or-opt-3, double-bridge",1021.18668,1082.394902,36.72625177,2.071333333,0.141389511
4253,B-n45-k5,751,"2-opt, or-opt-2, double-bridge",807.3964383,922.635757,90.81437633,2.218,"2-opt, or-opt-3, double-bridge",817.1735364,909.0790613,62.99713879,1.952333333,0.78126371
4254,B-n45-k6,678,"2-opt, or-opt-2, double-bridge",746.948595,832.1407322,48.82588436,2.387666667,"2-opt, or-opt-3, double-bridge",752.3604882,828.6949257,75.32791196,2.062333333,0.544006208
4255,B-n50-k7,741,"2-opt, or-opt-2, double-bridge",768.3677055,879.2242582,62.30662311,2.462,"2-opt, or-opt-3, double-bridge",772.7746164,874.1680477,73.91258731,2.130666667,0.585711569
4256,B-n50-k8,1313,"2-opt, or-opt-2, double-bridge",1416.678864,1502.801177,52.96359653,2.582,"2-opt, or-opt-3, double-bridge",1416.20699,1499.921171,64.61738605,2.203333333,0.797098303
4257,B-n51-k7,1032,"2-opt, or-opt-2, double-bridge",1061.657723,1201.11851,73.13410294,2.591666667,"2-opt, or-opt-3, double-bridge",1095.242602,1263.638117,100.0968606,2.242,0.011079229
4258,B-n52-k7,747,"2-opt, or-opt-2, double-bridge",792.3280937,909.0154808,72.38453207,2.480666667,"2-opt, or-opt-3, double-bridge",797.506449,905.226117,76.69415921,2.165666667,0.86121252
4259,B-n56-k7,707,"2-opt, or-opt-2, double-bridge",764.7313355,852.2392821,69.32361053,2.519666667,"2-opt, or-opt-3, double-bridge",785.085984,870.5558083,56.96032688,2.285,0.245190309
4260,B-n57-k7,1153,"2-opt, or-opt-2, double-bridge",1204.944856,1407.249557,97.3520561,2.671333333,"2-opt, or-opt-3, double-bridge",1302.015601,1439.735925,101.87005,2.377,0.262298719
4261,B-n57-k9,1598,"2-opt, or-opt-2, double-bridge",1713.698943,1825.113764,50.18266267,2.771666667,"2-opt, or-opt-3, double-bridge",1724.869666,1835.33563,54.7668157,2.46,0.298943752
4262,B-n63-k10,1537,"2-opt, or-opt-2, double-bridge",1708.624906,1821.085577,63.6279881,3.000333333,"2-opt, or-opt-3, double-bridge",1718.881777,1810.304157,75.69118308,2.718666667,0.318490603
4263,B-n64-k9,861,"2-opt, or-opt-2, double-bridge",948.3139853,1074.963193,79.18075662,3.008666667,"2-opt, or-opt-3, double-bridge",949.4842067,1068.645991,74.03719733,2.696333333,0.78126371
4264,B-n66-k9,1374,"2-opt, or-opt-2, double-bridge",1427.65344,1614.618346,102.4937928,2.953,"2-opt, or-opt-3, double-bridge",1480.564766,1636.182574,84.00806643,2.652666667,0.465282582
4265,B-n67-k10,1033,"2-opt, or-opt-2, double-bridge",1193.865871,1309.144573,101.9482046,3.068,"2-opt, or-opt-3, double-bridge",1154.679343,1323.388612,83.71032253,2.672333333,0.428430029
4266,B-n68-k9,1304,"2-opt, or-opt-2, double-bridge",1453.975899,1561.873959,71.65554503,2.975333333,"2-opt, or-opt-3, double-bridge",1399.159969,1560.060071,76.46236638,2.606666667,0.958990172
4267,B-n78-k10,1266,"2-opt, or-opt-2, double-bridge",1449.47744,1589.382635,82.45682131,3.257,"2-opt, or-opt-3, double-bridge",1405.147357,1582.437861,83.11672168,2.854333333,0.926255087
4268,P-n101-k4,681,"2-opt, or-opt-2, double-bridge",927.671107,1019.672437,45.40143759,2.944,"2-opt, or-opt-3, double-bridge",928.1767206,1031.405338,51.14460961,2.605333333,0.19861021
4269,P-n16-k8,435,"2-opt, or-opt-2, double-bridge",451.9470921,461.8091686,8.026882601,1.907666667,"2-opt, or-opt-3, double-bridge",454.3983428,466.8221703,6.358322569,1.678,0.040696994
4270,P-n19-k2,212,"2-opt, or-opt-2, double-bridge",231.9576223,249.2489109,14.03450816,1.287,"2-opt, or-opt-3, double-bridge",229.8653841,262.7502828,20.43493527,1.110666667,0.003161765
4271, P-n20-k2,220,"2-opt, or-opt-2, double-bridge",227.9625888,254.9557836,18.12069176,1.297333333,"2-opt, or-opt-3, double-bridge",245.2735094,268.5416824,15.50936413,1.125333333,0.01319417
4272,P-n21-k2,211,"2-opt, or-opt-2, double-bridge",226.5768021,246.7792181,15.30169685,1.338,"2-opt, or-opt-3, double-bridge",226.04126,254.9506182,15.64001972,1.170666667,0.147039579
4273,P-n22-k2,216,"2-opt, or-opt-2, double-bridge",226.3849427,257.6195822,16.58867734,1.346666667,"2-opt, or-opt-3, double-bridge",226.8182862,264.8683092,18.01681273,1.186,0.115608188
4274,P-n22-k8,603,"2-opt, or-opt-2, double-bridge",606.6893181,669.5516131,31.53193052,2.208333333,"2-opt, or-opt-3, double-bridge",612.4336534,680.337005,29.2918622,1.947666667,0.221021575
4275,P-n23-k8,554,"2-opt, or-opt-2, double-bridge",545.0961425,591.0057905,22.8372927,2.291666667,"2-opt, or-opt-3, double-bridge",564.1934648,612.0687961,16.57311051,2.002666667,0.00089443
4276,P-n40-k5.vrp,458,"2-opt, or-opt-2, double-bridge",507.1003132,557.0230458,24.79046166,2.125333333,"2-opt, or-opt-3, double-bridge",509.7581505,569.1426132,29.61442643,1.808666667,0.106394173
4277,P-n45-k5,510,"2-opt, or-opt-2, double-bridge",562.1416725,636.9291797,34.5624392,2.156666667,"2-opt, or-opt-3, double-bridge",590.6509663,661.3305111,42.76365156,1.837333333,0.021826722
4278,P-n50-k10,696,"2-opt, or-opt-2, double-bridge",770.6494921,823.7703353,30.15239957,2.936666667,"2-opt, or-opt-3, double-bridge",780.0985044,834.451094,35.12448143,2.522333333,0.236936187
4279, P-n50-k7,554,"2-opt, or-opt-2, double-bridge",643.9220185,683.26879,32.42112946,2.448666667,"2-opt, or-opt-3, double-bridge",637.8950806,689.5689246,29.70765772,2.11,0.465282582
4280,P-n50-k8,649,"2-opt, or-opt-2, double-bridge",689.4070734,738.2410399,27.73290856,2.711666667,"2-opt, or-opt-3, double-bridge",703.9519054,747.9435322,21.55063443,2.362666667,0.09777219
4281,P-n51-k10,745,"2-opt, or-opt-2, double-bridge",834.8661428,871.0027075,26.22554806,3.007333333,"2-opt, or-opt-3, double-bridge",843.6110632,900.7512282,37.94481455,2.597666667,0.001483928
4282,P-n55-k10,669,"2-opt, or-opt-2, double-bridge",744.7005476,815.1776424,29.52372075,2.917333333,"2-opt, or-opt-3, double-bridge",769.646172,830.4238354,30.86835698,2.57,0.106394173
4283,P-n55-k15,856,"2-opt, or-opt-2, double-bridge",1036.956637,1084.083193,25.8157453,3.94,"2-opt, or-opt-3, double-bridge",1061.925298,1113.662308,33.19977903,3.396666667,0.001382036
4284,P-n55-k7,524,"2-opt, or-opt-2, double-bridge",639.9383297,700.8143138,38.21979009,2.544,"2-opt, or-opt-3, double-bridge",659.8524058,703.55133,24.28512047,2.235,0.765519292
4285,P-n55-k8,576,"2-opt, or-opt-2, double-bridge",677.1050492,730.7013924,37.7238534,2.510666667,"2-opt, or-opt-3, double-bridge",661.4928601,736.8358891,39.64690666,2.188666667,0.688359298
4286,P-n60-k10,706,"2-opt, or-opt-2, double-bridge",831.753457,910.0141441,43.47156055,3.006666667,"2-opt, or-opt-3, double-bridge",834.5517806,922.3369774,48.53022943,2.702,0.465282582
4287,P-n60-k15,905,"2-opt, or-opt-2, double-bridge",1081.342303,1128.451129,34.57146791,3.741333333,"2-opt, or-opt-3, double-bridge",1084.655019,1140.417678,35.60616932,3.321,0.452806505
4288,P-n65-k10,792,"2-opt, or-opt-2, double-bridge",910.0333694,980.0050367,46.62322182,3.008666667,"2-opt, or-opt-3, double-bridge",930.4976174,980.6770773,31.86486889,2.673,0.991794564
4289,P-n70-k10,834,"2-opt, or-opt-2, double-bridge",942.3256291,1015.339621,43.040295,3.114,"2-opt, or-opt-3, double-bridge",959.5695317,1023.374216,32.0207185,2.869666667,0.102010695
4290,P-n76-k4,589,"2-opt, or-opt-2, double-bridge",772.9464119,869.8373778,50.9085354,2.407666667,"2-opt, or-opt-3, double-bridge",769.5105696,903.2566523,56.06005493,2.161666667,0.030009891
4291,P-n76-k5,631,"2-opt, or-opt-2, double-bridge",776.3062716,890.502331,70.26653718,2.517666667,"2-opt, or-opt-3, double-bridge",823.7628779,943.5639706,65.66262901,2.218,0.00727105
4292,A-n32-k5,784,"2-opt, or-opt-2, double-bridge",816.7300685,926.9199365,84.06728689,1.956,"2-opt, reinsertion, swap-2-2",787.0818889,891.3197617,48.19287303,1.928333333,0.141389511
4293,A-n33-k5,661,"2-opt, or-opt-2, double-bridge",693.5205479,798.0932935,43.37874544,1.967,"2-opt, reinsertion, swap-2-2",677.069548,751.7072899,41.996195,1.861666667,0.00048969
4294,A-n33-k6,742,"2-opt, or-opt-2, double-bridge",777.7733547,861.6707034,47.57873749,2.115,"2-opt, reinsertion, swap-2-2",759.266121,850.0410373,47.87384117,1.914333333,0.440521591
4295,A-n34-k5,778,"2-opt, or-opt-2, double-bridge",843.6288664,925.3009412,56.04813924,1.955666667,"2-opt, reinsertion, swap-2-2",800.5103201,870.1501292,39.68616531,1.818,0.000174228
4296,A-n36-k5,799,"2-opt, or-opt-2, double-bridge",873.1837766,945.7737104,41.66042462,2.011666667,"2-opt, reinsertion, swap-2-2",839.7202014,901.8259442,35.3282889,1.865333333,0.001035681
4297,A-n37-k5,669,"2-opt, or-opt-2, double-bridge",735.6698895,804.3485614,55.31559569,2.044666667,"2-opt, reinsertion, swap-2-2",717.5691045,780.0326433,44.19177294,1.882333333,0.020671114
4298,A-n37-k6,949,"2-opt, or-opt-2, double-bridge",1052.925605,1117.336543,52.82971731,2.224333333,"2-opt, reinsertion, swap-2-2",1011.352035,1085.35362,47.45906181,2.057666667,0.031603382
4299,A-n38-k5,730,"2-opt, or-opt-2, double-bridge",796.0947843,910.2227744,76.21210145,2.097666667,"2-opt, reinsertion, swap-2-2",794.381283,876.801851,61.79769121,1.927666667,0.030009891
4300,A-n39-k5,822,"2-opt, or-opt-2, double-bridge",905.1255769,1011.180308,58.95106419,2.086333333,"2-opt, reinsertion, swap-2-2",891.6770539,975.9806006,49.43894904,1.867333333,0.015658483
4301,A-n39-k6,831,"2-opt, or-opt-2, double-bridge",893.6616669,998.203178,55.74048403,2.186,"2-opt, reinsertion, swap-2-2",874.515493,965.2039426,53.54408806,2.015666667,0.015658483
4302,A-n44-k6,937,"2-opt, or-opt-2, double-bridge",1063.17105,1163.215642,62.6349271,2.259,"2-opt, reinsertion, swap-2-2",1010.993506,1117.794353,51.27899374,2.126,0.006835856
4303,A-n45-k6,944,"2-opt, or-opt-2, double-bridge",1055.638124,1168.761828,80.39606141,2.372666667,"2-opt, reinsertion, swap-2-2",1012.811988,1116.981994,69.34658516,2.181666667,0.003854236
4304,A-n45-k7,1146,"2-opt, or-opt-2, double-bridge",1286.744279,1346.711775,31.99145533,2.333666667,"2-opt, reinsertion, swap-2-2",1237.562937,1308.1986,41.01404896,2.162333333,0.000105695
4305,A-n46-k7,914,"2-opt, or-opt-2, double-bridge",1028.974209,1111.719535,51.14956758,2.392,"2-opt, reinsertion, swap-2-2",1003.106196,1072.33618,53.41763995,2.182,0.011079229
4306,A-n48-k7,1073,"2-opt, or-opt-2, double-bridge",1203.310729,1291.559008,46.58115473,2.379333333,"2-opt, reinsertion, swap-2-2",1166.400989,1250.757964,47.39456707,2.199666667,0.006835856
4307,A-n53-k7,1010,"2-opt, or-opt-2, double-bridge",1173.825191,1291.677423,76.03405997,2.504666667,"2-opt, reinsertion, swap-2-2",1094.616416,1205.745553,68.31918669,2.366666667,0.000105695
4308,A-n54-k7,1167,"2-opt, or-opt-2, double-bridge",1343.313332,1427.418192,63.43911495,2.562333333,"2-opt, reinsertion, swap-2-2",1266.232668,1384.7825,60.05763816,2.376666667,0.017518394
4309,A-n55-k9,1073,"2-opt, or-opt-2, double-bridge",1248.012393,1335.318379,59.55016026,2.814666667,"2-opt, reinsertion, swap-2-2",1197.846967,1293.889231,59.08484639,2.598,0.007730944
4310,A-n60-k9,1408,"2-opt, or-opt-2, double-bridge",1544.801347,1683.162407,76.35909285,2.813,"2-opt, reinsertion, swap-2-2",1492.292904,1600.205757,66.59828512,2.636333333,0.000419551
4311,A-n61-k9,1035,"2-opt, or-opt-2, double-bridge",1196.211747,1301.421108,63.45394331,2.977,"2-opt, reinsertion, swap-2-2",1156.705964,1257.863738,45.32966377,2.735333333,0.011079229
4312,A-n62-k8,1290,"2-opt, or-opt-2, double-bridge",1523.258099,1624.699955,79.77214363,2.692333333,"2-opt, reinsertion, swap-2-2",1445.140086,1552.139521,59.09162852,2.499666667,0.001286631
4313,A-n63-k10,1315,"2-opt, or-opt-2, double-bridge",1491.737676,1624.765146,61.78107395,3.037333333,"2-opt, reinsertion, swap-2-2",1442.351394,1566.007932,49.75734325,2.821666667,0.0003065
4314,A-n63-k9,1634,"2-opt, or-opt-2, double-bridge",1868.891569,1974.875952,66.25447148,2.947666667,"2-opt, reinsertion, swap-2-2",1771.136624,1891.927203,49.78127844,2.735,2.60E-05
4315,A-n64-k9,1402,"2-opt, or-opt-2, double-bridge",1590.6782,1705.446602,61.71298877,2.972333333,"2-opt, reinsertion, swap-2-2",1500.43171,1652.972992,61.93711531,2.718666667,0.004114031
4316,A-n65-k9,1177,"2-opt, or-opt-2, double-bridge",1364.826415,1492.098472,81.69801207,2.988666667,"2-opt, reinsertion, swap-2-2",1318.0542,1446.58609,87.13558355,2.809333333,0.044918904
4317,A-n69-k9,1168,"2-opt, or-opt-2, double-bridge",1368.522227,1493.453984,69.16802386,2.961,"2-opt, reinsertion, swap-2-2",1284.136509,1418.282632,66.62808241,2.807333333,3.41E-05
4318,A-n80-k10,1764,"2-opt, or-opt-2, double-bridge",2066.333991,2221.068825,83.69186888,3.229333333,"2-opt, reinsertion, swap-2-2",2044.193924,2158.936243,68.90226935,3.001,0.002765274
4319,B-n31-k5,672,"2-opt, or-opt-2, double-bridge",689.0981946,711.2836262,22.43303361,1.981333333,"2-opt, reinsertion, swap-2-2",682.0855157,725.7267401,42.54445696,1.811,0.262298719
4320,B-n34-k5,788,"2-opt, or-opt-2, double-bridge",807.9953625,897.0126785,52.51795815,1.999666667,"2-opt, reinsertion, swap-2-2",798.3089401,888.9143752,50.47326921,1.860333333,0.599935928
4321,B-n35-k5,955,"2-opt, or-opt-2, double-bridge",1003.305145,1063.863123,50.58606994,2.006333333,"2-opt, reinsertion, swap-2-2",961.2149559,1028.785868,42.4684207,1.839666667,0.005319684
4322,B-n38-k6,805,"2-opt, or-opt-2, double-bridge",827.0696741,881.8617807,43.79875639,2.164333333,"2-opt, reinsertion, swap-2-2",825.8839333,878.0323452,31.04032959,1.992,0.975387164
4323,B-n39-k5,549,"2-opt, or-opt-2, double-bridge",592.4462755,659.7922413,45.67595379,2.072666667,"2-opt, reinsertion, swap-2-2",564.7184211,634.8576465,37.79374207,1.886333333,0.068713631
4324,B-n41-k6,829,"2-opt, or-opt-2, double-bridge",894.3057642,1045.564635,65.74308308,2.238333333,"2-opt, reinsertion, swap-2-2",868.6820895,980.9732714,63.38022107,2.050666667,0.000222483
4325,B-n43-k6,742,"2-opt, or-opt-2, double-bridge",791.0174517,869.1207586,44.22459821,2.226666667,"2-opt, reinsertion, swap-2-2",751.3214578,821.583396,31.08308368,2.063,0.000388111
4326,B-n44-k7,909,"2-opt, or-opt-2, double-bridge",991.5724624,1095.343792,47.01223734,2.374,"2-opt, reinsertion, swap-2-2",937.486949,1054.685253,57.78903928,2.215666667,0.001964581
4327,B-n45-k5,751,"2-opt, or-opt-2, double-bridge",807.3964383,922.635757,90.81437633,2.218,"2-opt, reinsertion, swap-2-2",783.1020822,878.3989709,60.89966231,2.05,0.09777219
4328,B-n45-k6,678,"2-opt, or-opt-2, double-bridge",746.948595,832.1407322,48.82588436,2.387666667,"2-opt, reinsertion, swap-2-2",732.8589803,793.4349685,46.78865896,2.215,0.002957462
4329,B-n50-k7,741,"2-opt, or-opt-2, double-bridge",768.3677055,879.2242582,62.30662311,2.462,"2-opt, reinsertion, swap-2-2",760.1443047,869.7905974,65.147834,2.279666667,0.530440091
4330,B-n50-k8,1313,"2-opt, or-opt-2, double-bridge",1416.678864,1502.801177,52.96359653,2.582,"2-opt, reinsertion, swap-2-2",1359.949558,1436.328186,64.13289201,2.377333333,0.000962659
4331,B-n51-k7,1032,"2-opt, or-opt-2, double-bridge",1061.657723,1201.11851,73.13410294,2.591666667,"2-opt, reinsertion, swap-2-2",1067.440913,1226.615365,80.4705512,2.421,0.205888223
4332,B-n52-k7,747,"2-opt, or-opt-2, double-bridge",792.3280937,909.0154808,72.38453207,2.480666667,"2-opt, reinsertion, swap-2-2",757.9737807,864.7711152,64.29799511,2.312,0.028485956
4333,B-n56-k7,707,"2-opt, or-opt-2, double-bridge",764.7313355,852.2392821,69.32361053,2.519666667,"2-opt, reinsertion, swap-2-2",754.294627,815.8139346,57.20432428,2.330333333,0.008216736
