,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
129,A-n36-k5,998.3746392507904,799,2.49,"swap-2-1, reinsertion, swap-2-2"
130,A-n36-k5,848.6128848911567,799,2.66,"swap-2-1, reinsertion, swap-2-2"
131,A-n36-k5,971.0320540838763,799,2.58,"swap-2-1, reinsertion, swap-2-2"
132,A-n36-k5,905.5152482483592,799,2.55,"swap-2-1, reinsertion, swap-2-2"
133,A-n36-k5,917.9328138999558,799,2.86,"swap-2-1, reinsertion, swap-2-2"
134,A-n36-k5,924.5811733087907,799,2.6,"swap-2-1, reinsertion, swap-2-2"
135,A-n36-k5,882.4455957609297,799,2.47,"swap-2-1, reinsertion, swap-2-2"
136,A-n36-k5,840.4152152076936,799,3.06,"swap-2-1, reinsertion, swap-2-2"
137,A-n36-k5,930.0629112369311,799,2.55,"swap-2-1, reinsertion, swap-2-2"
138,A-n36-k5,935.8970490739082,799,2.56,"swap-2-1, reinsertion, swap-2-2"
139,A-n36-k5,897.0634975365487,799,2.76,"swap-2-1, reinsertion, swap-2-2"
140,A-n36-k5,905.2505913321247,799,2.58,"swap-2-1, reinsertion, swap-2-2"
141,A-n36-k5,975.3200290100717,799,2.59,"swap-2-1, reinsertion, swap-2-2"
142,A-n36-k5,943.8573254070546,799,2.51,"swap-2-1, reinsertion, swap-2-2"
143,A-n36-k5,872.5742908844184,799,2.7,"swap-2-1, reinsertion, swap-2-2"
144,A-n36-k5,936.3276977750446,799,2.57,"swap-2-1, reinsertion, swap-2-2"
145,A-n36-k5,943.5992556341878,799,2.5,"swap-2-1, reinsertion, swap-2-2"
146,A-n36-k5,932.6194334491211,799,2.58,"swap-2-1, reinsertion, swap-2-2"
147,A-n36-k5,891.7528389663994,799,2.62,"swap-2-1, reinsertion, swap-2-2"
148,A-n36-k5,949.9025760121574,799,2.53,"swap-2-1, reinsertion, swap-2-2"
149,A-n36-k5,964.8543618297674,799,2.75,"swap-2-1, reinsertion, swap-2-2"
150,A-n37-k5,764.6865043773266,669,2.68,"swap-2-1, reinsertion, swap-2-2"
151,A-n37-k5,780.9144613523299,669,2.62,"swap-2-1, reinsertion, swap-2-2"
152,A-n37-k5,768.8512373697936,669,2.93,"swap-2-1, reinsertion, swap-2-2"
153,A-n37-k5,796.5709939002164,669,2.64,"swap-2-1, reinsertion, swap-2-2"
154,A-n37-k5,867.5145194648603,669,2.62,"swap-2-1, reinsertion, swap-2-2"
155,A-n37-k5,834.6635898224821,669,2.95,"swap-2-1, reinsertion, swap-2-2"
156,A-n37-k5,764.2202751617311,669,2.51,"swap-2-1, reinsertion, swap-2-2"
157,A-n37-k5,812.9718044709897,669,2.62,"swap-2-1, reinsertion, swap-2-2"
158,A-n37-k5,893.4205145769488,669,2.93,"swap-2-1, reinsertion, swap-2-2"
159,A-n37-k5,845.59051486641,669,2.66,"swap-2-1, reinsertion, swap-2-2"
160,A-n37-k5,787.5814451469112,669,2.59,"swap-2-1, reinsertion, swap-2-2"
161,A-n37-k5,779.0757355142595,669,3.02,"swap-2-1, reinsertion, swap-2-2"
162,A-n37-k5,791.8291168810329,669,2.58,"swap-2-1, reinsertion, swap-2-2"
163,A-n37-k5,751.9327475640448,669,2.54,"swap-2-1, reinsertion, swap-2-2"
164,A-n37-k5,740.1983893818868,669,3.05,"swap-2-1, reinsertion, swap-2-2"
165,A-n37-k5,837.3987133145048,669,2.55,"swap-2-1, reinsertion, swap-2-2"
166,A-n37-k5,892.1840677249861,669,2.59,"swap-2-1, reinsertion, swap-2-2"
