,Name,Best Solution Cost,Optimal Value,Run Time,Implementation
215,A-n38-k5,994.081239356728,730,2.39,"2-opt, shift-1, swap-2-2"
216,A-n38-k5,879.3194986571881,730,2.68,"2-opt, shift-1, swap-2-2"
217,A-n38-k5,829.7655800553418,730,2.72,"2-opt, shift-1, swap-2-2"
218,A-n38-k5,882.3293428234715,730,2.76,"2-opt, shift-1, swap-2-2"
219,A-n38-k5,850.295188210285,730,2.98,"2-opt, shift-1, swap-2-2"
220,A-n38-k5,837.8786300077078,730,2.78,"2-opt, shift-1, swap-2-2"
221,A-n38-k5,817.5567074040698,730,2.7,"2-opt, shift-1, swap-2-2"
222,A-n38-k5,895.9678960212932,730,2.36,"2-opt, shift-1, swap-2-2"
223,A-n38-k5,837.127019198814,730,2.75,"2-opt, shift-1, swap-2-2"
224,A-n38-k5,824.3170418100508,730,2.67,"2-opt, shift-1, swap-2-2"
225,A-n38-k5,1041.9546163397363,730,2.35,"2-opt, shift-1, swap-2-2"
226,A-n38-k5,967.0804219737224,730,2.38,"2-opt, shift-1, swap-2-2"
227,A-n38-k5,1096.4714668575098,730,2.34,"2-opt, shift-1, swap-2-2"
228,A-n38-k5,826.4343634929397,730,2.73,"2-opt, shift-1, swap-2-2"
229,A-n38-k5,830.5625159465054,730,2.82,"2-opt, shift-1, swap-2-2"
230,A-n38-k5,854.8439068809453,730,2.69,"2-opt, shift-1, swap-2-2"
231,A-n38-k5,1141.6620641443794,730,2.37,"2-opt, shift-1, swap-2-2"
232,A-n38-k5,819.1829279575146,730,2.7,"2-opt, shift-1, swap-2-2"
233,A-n38-k5,814.5027540359795,730,2.67,"2-opt, shift-1, swap-2-2"
234,A-n38-k5,983.4249055785344,730,2.34,"2-opt, shift-1, swap-2-2"
235,A-n38-k5,880.2093617424042,730,2.7,"2-opt, shift-1, swap-2-2"
236,A-n38-k5,862.4653575793022,730,2.43,"2-opt, shift-1, swap-2-2"
237,A-n38-k5,922.1631537730566,730,2.67,"2-opt, shift-1, swap-2-2"
238,A-n38-k5,807.7616849544252,730,2.69,"2-opt, shift-1, swap-2-2"
239,A-n38-k5,1028.1202316931444,730,2.38,"2-opt, shift-1, swap-2-2"
240,A-n39-k5,990.9155932462872,822,2.49,"2-opt, shift-1, swap-2-2"
241,A-n39-k5,953.6624160559263,822,2.51,"2-opt, shift-1, swap-2-2"
242,A-n39-k5,1038.9057640540966,822,2.42,"2-opt, shift-1, swap-2-2"
243,A-n39-k5,1115.0063361271914,822,2.46,"2-opt, shift-1, swap-2-2"
244,A-n39-k5,931.553224618224,822,2.69,"2-opt, shift-1, swap-2-2"
245,A-n39-k5,947.509802516523,822,2.6,"2-opt, shift-1, swap-2-2"
246,A-n39-k5,994.007142884048,822,2.73,"2-opt, shift-1, swap-2-2"
247,A-n39-k5,1080.8190329048332,822,2.43,"2-opt, shift-1, swap-2-2"
248,A-n39-k5,961.48669836294,822,2.5,"2-opt, shift-1, swap-2-2"
249,A-n39-k5,926.4738073595157,822,2.75,"2-opt, shift-1, swap-2-2"
250,A-n39-k5,1022.560387986816,822,2.42,"2-opt, shift-1, swap-2-2"
251,A-n39-k5,935.6746772567192,822,2.48,"2-opt, shift-1, swap-2-2"
252,A-n39-k5,1095.2053628129206,822,2.39,"2-opt, shift-1, swap-2-2"
253,A-n39-k5,1013.5294628217024,822,2.44,"2-opt, shift-1, swap-2-2"
